Date,Currency,Exchange Rate,USD Equivalent,Percent Change
30/04/1990,Japanese yen,33.4000,159.12000,0.209904
30/04/1990,U.K. pound,0.0893,1.63600,0.146095
30/04/1990,U.S. dollar,0.4520,1.00000,0.452000
01/05/1990,Deutsche mark,0.5270,1.68400,0.312945
01/05/1990,French franc,1.0200,5.64800,0.180595
01/05/1990,Japanese yen,33.4000,158.75000,0.210394
01/05/1990,U.K. pound,0.0893,1.63780,0.146256
01/05/1990,U.S. dollar,0.4520,1.00000,0.452000
02/05/1990,Deutsche mark,0.5270,1.68670,0.312444
02/05/1990,French franc,1.0200,5.65770,0.180285
02/05/1990,Japanese yen,33.4000,158.12000,0.211232
02/05/1990,U.K. pound,0.0893,1.63850,0.146318
02/05/1990,U.S. dollar,0.4520,1.00000,0.452000
03/05/1990,Deutsche mark,0.5270,1.68320,0.313094
03/05/1990,French franc,1.0200,5.64700,0.180627
03/05/1990,Japanese yen,33.4000,157.65000,0.211862
03/05/1990,U.K. pound,0.0893,1.64180,0.146613
03/05/1990,U.S. dollar,0.4520,1.00000,0.452000
04/05/1990,Deutsche mark,0.5270,1.68050,0.313597
04/05/1990,French franc,1.0200,5.64000,0.180851
04/05/1990,Japanese yen,33.4000,158.80000,0.210327
04/05/1990,U.K. pound,0.0893,1.64770,0.147140
04/05/1990,U.S. dollar,0.4520,1.00000,0.452000
07/05/1990,Deutsche mark,0.5270,1.65530,0.318371
07/05/1990,French franc,1.0200,5.56300,0.183354
07/05/1990,Japanese yen,33.4000,157.98000,0.211419
07/05/1990,U.K. pound,0.0893,1.66830,0.148979
07/05/1990,U.S. dollar,0.4520,1.00000,0.452000
08/05/1990,Deutsche mark,0.5270,1.65470,0.318487
08/05/1990,French franc,1.0200,5.55950,0.183470
08/05/1990,Japanese yen,33.4000,157.87000,0.211566
08/05/1990,U.K. pound,0.0893,1.67280,0.149381
08/05/1990,U.S. dollar,0.4520,1.00000,0.452000
09/05/1990,Deutsche mark,0.5270,1.64270,0.320813
09/05/1990,French franc,1.0200,5.53100,0.184415
09/05/1990,Japanese yen,33.4000,156.62000,0.213255
09/05/1990,U.K. pound,0.0893,1.67970,0.149997
09/05/1990,U.S. dollar,0.4520,1.00000,0.452000
10/05/1990,Deutsche mark,0.5270,1.64120,0.321107
10/05/1990,French franc,1.0200,5.53100,0.184415
10/05/1990,Japanese yen,33.4000,157.10000,0.212603
10/05/1990,U.K. pound,0.0893,1.67380,0.149470
10/05/1990,U.S. dollar,0.4520,1.00000,0.452000
11/05/1990,Deutsche mark,0.5270,1.63320,0.322679
11/05/1990,French franc,1.0200,5.52170,0.184726
11/05/1990,Japanese yen,33.4000,153.05000,0.218229
11/05/1990,U.K. pound,0.0893,1.67900,0.149935
11/05/1990,U.S. dollar,0.4520,1.00000,0.452000
14/05/1990,Deutsche mark,0.5270,1.64120,0.321107
14/05/1990,French franc,1.0200,5.53150,0.184398
14/05/1990,Japanese yen,33.4000,153.02000,0.218272
14/05/1990,U.K. pound,0.0893,1.68300,0.150292
14/05/1990,U.S. dollar,0.4520,1.00000,0.452000
15/05/1990,Deutsche mark,0.5270,1.64370,0.320618
15/05/1990,French franc,1.0200,5.53850,0.184165
15/05/1990,Japanese yen,33.4000,150.75000,0.221559
15/05/1990,U.K. pound,0.0893,1.68620,0.150578
15/05/1990,U.S. dollar,0.4520,1.00000,0.452000
16/05/1990,Deutsche mark,0.5270,1.64820,0.319743
16/05/1990,French franc,1.0200,5.56050,0.183437
16/05/1990,Japanese yen,33.4000,151.67000,0.220215
16/05/1990,U.K. pound,0.0893,1.67680,0.149738
16/05/1990,U.S. dollar,0.4520,1.00000,0.452000
17/05/1990,Deutsche mark,0.5270,1.63820,0.321695
17/05/1990,French franc,1.0200,5.52500,0.184615
17/05/1990,Japanese yen,33.4000,152.02000,0.219708
17/05/1990,U.K. pound,0.0893,1.69300,0.151185
17/05/1990,U.S. dollar,0.4520,1.00000,0.452000
18/05/1990,Deutsche mark,0.5270,1.65000,0.319394
18/05/1990,French franc,1.0200,5.56100,0.183420
18/05/1990,Japanese yen,33.4000,152.85000,0.218515
18/05/1990,U.K. pound,0.0893,1.69220,0.151113
18/05/1990,U.S. dollar,0.4520,1.00000,0.452000
21/05/1990,Deutsche mark,0.5270,1.65820,0.317814
21/05/1990,French franc,1.0200,5.59300,0.182371
21/05/1990,Japanese yen,33.4000,153.35000,0.217802
21/05/1990,U.K. pound,0.0893,1.69330,0.151212
21/05/1990,U.S. dollar,0.4520,1.00000,0.452000
22/05/1990,Deutsche mark,0.5270,1.67190,0.315210
22/05/1990,French franc,1.0200,5.63000,0.181172
22/05/1990,Japanese yen,33.4000,151.90000,0.219882
22/05/1990,U.K. pound,0.0893,1.68880,0.150810
22/05/1990,U.S. dollar,0.4520,1.00000,0.452000
23/05/1990,Deutsche mark,0.5270,1.66320,0.316859
23/05/1990,French franc,1.0200,5.59700,0.182240
23/05/1990,Japanese yen,33.4000,151.22000,0.220870
23/05/1990,U.K. pound,0.0893,1.69700,0.151542
23/05/1990,U.S. dollar,0.4520,1.00000,0.452000
24/05/1990,Deutsche mark,0.5270,1.67320,0.314965
24/05/1990,French franc,1.0200,5.62800,0.181237
24/05/1990,Japanese yen,33.4000,151.55000,0.220389
24/05/1990,U.K. pound,0.0893,1.69250,0.151140
24/05/1990,U.S. dollar,0.4520,1.00000,0.452000
25/05/1990,Deutsche mark,0.5270,1.68000,0.313690
25/05/1990,French franc,1.0200,5.65350,0.180419
25/05/1990,Japanese yen,33.4000,149.55000,0.223337
25/05/1990,U.K. pound,0.0893,1.69080,0.150988
25/05/1990,U.S. dollar,0.4520,1.00000,0.452000
28/05/1990,Deutsche mark,0.5270,1.68020,0.313653
28/05/1990,French franc,1.0200,5.65820,0.180269
28/05/1990,Japanese yen,33.4000,149.55000,0.223337
28/05/1990,U.K. pound,0.0893,1.69270,0.151158
28/05/1990,U.S. dollar,0.4520,1.00000,0.452000
29/05/1990,Deutsche mark,0.5270,1.67180,0.315229
29/05/1990,French franc,1.0200,5.63550,0.180995
29/05/1990,Japanese yen,33.4000,150.97000,0.221236
29/05/1990,U.K. pound,0.0893,1.69270,0.151158
29/05/1990,U.S. dollar,0.4520,1.00000,0.452000
30/05/1990,Deutsche mark,0.5270,1.67270,0.315059
30/05/1990,French franc,1.0200,5.63700,0.180947
30/05/1990,Japanese yen,33.4000,150.72000,0.221603
30/05/1990,U.K. pound,0.0893,1.70670,0.152408
30/05/1990,U.S. dollar,0.4520,1.00000,0.452000
31/05/1990,Deutsche mark,0.5270,1.69130,0.311595
31/05/1990,French franc,1.0200,5.70150,0.178900
31/05/1990,Japanese yen,33.4000,152.30000,0.219304
31/05/1990,U.K. pound,0.0893,1.68200,0.150203
31/05/1990,U.S. dollar,0.4520,1.00000,0.452000
01/06/1990,Deutsche mark,0.5270,1.69400,0.311098
01/06/1990,French franc,1.0200,5.72000,0.178322
01/06/1990,Japanese yen,33.4000,152.37000,0.219203
01/06/1990,U.K. pound,0.0893,1.67920,0.149953
01/06/1990,U.S. dollar,0.4520,1.00000,0.452000
04/06/1990,Deutsche mark,0.5270,1.70170,0.309690
04/06/1990,French franc,1.0200,5.73700,0.177793
04/06/1990,Japanese yen,33.4000,152.67000,0.218773
04/06/1990,U.K. pound,0.0893,1.67220,0.149327
04/06/1990,U.S. dollar,0.4520,1.00000,0.452000
05/06/1990,Deutsche mark,0.5270,1.69550,0.310823
05/06/1990,French franc,1.0200,5.71600,0.178446
05/06/1990,Japanese yen,33.4000,152.75000,0.218658
05/06/1990,U.K. pound,0.0893,1.67820,0.149863
05/06/1990,U.S. dollar,0.4520,1.00000,0.452000
06/06/1990,Deutsche mark,0.5270,1.68580,0.312611
06/06/1990,French franc,1.0200,5.68400,0.179451
06/06/1990,Japanese yen,33.4000,152.65000,0.218801
06/06/1990,U.K. pound,0.0893,1.68680,0.150631
06/06/1990,U.S. dollar,0.4520,1.00000,0.452000
07/06/1990,Deutsche mark,0.5270,1.69370,0.311153
07/06/1990,French franc,1.0200,5.71000,0.178634
07/06/1990,Japanese yen,33.4000,152.55000,0.218945
07/06/1990,U.K. pound,0.0893,1.68680,0.150631
07/06/1990,U.S. dollar,0.4520,1.00000,0.452000
08/06/1990,Deutsche mark,0.5270,1.69400,0.311098
08/06/1990,French franc,1.0200,5.70850,0.178681
08/06/1990,Japanese yen,33.4000,153.25000,0.217945
08/06/1990,U.K. pound,0.0893,1.68550,0.150515
08/06/1990,U.S. dollar,0.4520,1.00000,0.452000
11/06/1990,Deutsche mark,0.5270,1.69220,0.311429
11/06/1990,French franc,1.0200,5.69670,0.179051
11/06/1990,Japanese yen,33.4000,154.37000,0.216363
11/06/1990,U.K. pound,0.0893,1.68350,0.150337
11/06/1990,U.S. dollar,0.4520,1.00000,0.452000
12/06/1990,Deutsche mark,0.5270,1.69250,0.311374
12/06/1990,French franc,1.0200,5.69600,0.179073
12/06/1990,Japanese yen,33.4000,154.62000,0.216013
12/06/1990,U.K. pound,0.0893,1.70000,0.151810
12/06/1990,U.S. dollar,0.4520,1.00000,0.452000
13/06/1990,Deutsche mark,0.5270,1.69400,0.311098
13/06/1990,French franc,1.0200,5.70000,0.178947
13/06/1990,Japanese yen,33.4000,154.57000,0.216083
13/06/1990,U.K. pound,0.0893,1.70600,0.152346
13/06/1990,U.S. dollar,0.4520,1.00000,0.452000
14/06/1990,Deutsche mark,0.5270,1.68470,0.312815
14/06/1990,French franc,1.0200,5.66900,0.179926
14/06/1990,Japanese yen,33.4000,153.62000,0.217420
14/06/1990,U.K. pound,0.0893,1.71300,0.152971
14/06/1990,U.S. dollar,0.4520,1.00000,0.452000
15/06/1990,Deutsche mark,0.5270,1.69120,0.311613
15/06/1990,French franc,1.0200,5.69200,0.179199
15/06/1990,Japanese yen,33.4000,154.37000,0.216363
15/06/1990,U.K. pound,0.0893,1.70550,0.152301
15/06/1990,U.S. dollar,0.4520,1.00000,0.452000
18/06/1990,Deutsche mark,0.5270,1.68720,0.312352
18/06/1990,French franc,1.0200,5.67570,0.179714
18/06/1990,Japanese yen,33.4000,154.05000,0.216813
18/06/1990,U.K. pound,0.0893,1.70680,0.152417
18/06/1990,U.S. dollar,0.4520,1.00000,0.452000
19/06/1990,Deutsche mark,0.5270,1.67570,0.314495
19/06/1990,French franc,1.0200,5.63600,0.180979
19/06/1990,Japanese yen,33.4000,153.92000,0.216996
19/06/1990,U.K. pound,0.0893,1.71230,0.152908
19/06/1990,U.S. dollar,0.4520,1.00000,0.452000
20/06/1990,Deutsche mark,0.5270,1.67810,0.314046
20/06/1990,French franc,1.0200,5.64100,0.180819
20/06/1990,Japanese yen,33.4000,154.02000,0.216855
20/06/1990,U.K. pound,0.0893,1.72050,0.153641
20/06/1990,U.S. dollar,0.4520,1.00000,0.452000
21/06/1990,Deutsche mark,0.5270,1.68100,0.313504
21/06/1990,French franc,1.0200,5.64800,0.180595
21/06/1990,Japanese yen,33.4000,154.72000,0.215874
21/06/1990,U.K. pound,0.0893,1.72200,0.153775
21/06/1990,U.S. dollar,0.4520,1.00000,0.452000
22/06/1990,Deutsche mark,0.5270,1.68020,0.313653
22/06/1990,French franc,1.0200,5.64200,0.180787
22/06/1990,Japanese yen,33.4000,154.85000,0.215693
22/06/1990,U.K. pound,0.0893,1.72480,0.154025
22/06/1990,U.S. dollar,0.4520,1.00000,0.452000
25/06/1990,Deutsche mark,0.5270,1.67820,0.314027
25/06/1990,French franc,1.0200,5.63350,0.181060
25/06/1990,Japanese yen,33.4000,155.75000,0.214446
25/06/1990,U.K. pound,0.0893,1.73100,0.154578
25/06/1990,U.S. dollar,0.4520,1.00000,0.452000
26/06/1990,Deutsche mark,0.5270,1.67920,0.313840
26/06/1990,French franc,1.0200,5.63400,0.181044
26/06/1990,Japanese yen,33.4000,154.92000,0.215595
26/06/1990,U.K. pound,0.0893,1.73420,0.154864
26/06/1990,U.S. dollar,0.4520,1.00000,0.452000
28/06/1990,Deutsche mark,0.5270,1.66720,0.316099
28/06/1990,French franc,1.0200,5.60250,0.182062
28/06/1990,Japanese yen,33.4000,153.78000,0.217193
28/06/1990,U.K. pound,0.0893,1.73520,0.154953
28/06/1990,U.S. dollar,0.4520,1.00000,0.452000
29/06/1990,Deutsche mark,0.5270,1.67120,0.315342
29/06/1990,French franc,1.0200,5.60950,0.181834
29/06/1990,Japanese yen,33.4000,152.40000,0.219160
29/06/1990,U.K. pound,0.0893,1.74180,0.155543
29/06/1990,U.S. dollar,0.4520,1.00000,0.452000
02/07/1990,Deutsche mark,0.5270,1.65350,0.318718
02/07/1990,French franc,1.0200,5.55600,0.183585
02/07/1990,Japanese yen,33.4000,151.22000,0.220870
02/07/1990,U.K. pound,0.0893,1.75780,0.156972
02/07/1990,U.S. dollar,0.4520,1.00000,0.452000
03/07/1990,Deutsche mark,0.5270,1.65700,0.318045
03/07/1990,French franc,1.0200,5.55950,0.183470
03/07/1990,Japanese yen,33.4000,151.72000,0.220142
03/07/1990,U.K. pound,0.0893,1.77180,0.158222
03/07/1990,U.S. dollar,0.4520,1.00000,0.452000
04/07/1990,Deutsche mark,0.5270,1.64570,0.320228
04/07/1990,French franc,1.0200,5.52400,0.184649
04/07/1990,Japanese yen,33.4000,149.80000,0.222964
04/07/1990,U.K. pound,0.0893,1.78800,0.159668
04/07/1990,U.S. dollar,0.4520,1.00000,0.452000
05/07/1990,Deutsche mark,0.5270,1.64950,0.319491
05/07/1990,French franc,1.0200,5.53500,0.184282
05/07/1990,Japanese yen,33.4000,150.42000,0.222045
05/07/1990,U.K. pound,0.0893,1.78680,0.159561
05/07/1990,U.S. dollar,0.4520,1.00000,0.452000
06/07/1990,Deutsche mark,0.5270,1.65270,0.318872
06/07/1990,French franc,1.0200,5.54700,0.183883
06/07/1990,Japanese yen,33.4000,151.02000,0.221163
06/07/1990,U.K. pound,0.0893,1.78520,0.159418
06/07/1990,U.S. dollar,0.4520,1.00000,0.452000
09/07/1990,Deutsche mark,0.5270,1.64720,0.319937
09/07/1990,French franc,1.0200,5.52700,0.184549
09/07/1990,Japanese yen,33.4000,150.85000,0.221412
09/07/1990,U.K. pound,0.0893,1.80880,0.161526
09/07/1990,U.S. dollar,0.4520,1.00000,0.452000
10/07/1990,Deutsche mark,0.5270,1.64270,0.320813
10/07/1990,French franc,1.0200,5.51200,0.185051
10/07/1990,Japanese yen,33.4000,149.37000,0.223606
10/07/1990,U.K. pound,0.0893,1.81750,0.162303
10/07/1990,U.S. dollar,0.4520,1.00000,0.452000
11/07/1990,Deutsche mark,0.5270,1.64620,0.320131
11/07/1990,French franc,1.0200,5.52700,0.184549
11/07/1990,Japanese yen,33.4000,148.17000,0.225417
11/07/1990,U.K. pound,0.0893,1.80580,0.161258
11/07/1990,U.S. dollar,0.4520,1.00000,0.452000
12/07/1990,Deutsche mark,0.5270,1.65920,0.317623
12/07/1990,French franc,1.0200,5.56600,0.183255
12/07/1990,Japanese yen,33.4000,149.12000,0.223981
12/07/1990,U.K. pound,0.0893,1.78300,0.159222
12/07/1990,U.S. dollar,0.4520,1.00000,0.452000
13/07/1990,Deutsche mark,0.5270,1.64470,0.320423
13/07/1990,French franc,1.0200,5.52450,0.184632
13/07/1990,Japanese yen,33.4000,147.65000,0.226211
13/07/1990,U.K. pound,0.0893,1.80820,0.161472
13/07/1990,U.S. dollar,0.4520,1.00000,0.452000
16/07/1990,Deutsche mark,0.5270,1.65720,0.318006
16/07/1990,French franc,1.0200,5.55650,0.183569
16/07/1990,Japanese yen,33.4000,148.15000,0.225447
16/07/1990,U.K. pound,0.0893,1.79780,0.160544
16/07/1990,U.S. dollar,0.4520,1.00000,0.452000
17/07/1990,Deutsche mark,0.5270,1.65120,0.319162
17/07/1990,French franc,1.0200,5.53600,0.184249
17/07/1990,Japanese yen,33.4000,148.17000,0.225417
17/07/1990,U.K. pound,0.0893,1.80900,0.161544
17/07/1990,U.S. dollar,0.4520,1.00000,0.452000
18/07/1990,Deutsche mark,0.5270,1.64350,0.320657
18/07/1990,French franc,1.0200,5.51500,0.184950
18/07/1990,Japanese yen,33.4000,147.32000,0.226717
18/07/1990,U.K. pound,0.0893,1.82300,0.162794
18/07/1990,U.S. dollar,0.4520,1.00000,0.452000
19/07/1990,Deutsche mark,0.5270,1.64500,0.320365
19/07/1990,French franc,1.0200,5.51900,0.184816
19/07/1990,Japanese yen,33.4000,147.70000,0.226134
19/07/1990,U.K. pound,0.0893,1.81180,0.161794
19/07/1990,U.S. dollar,0.4520,1.00000,0.452000
20/07/1990,Deutsche mark,0.5270,1.64120,0.321107
20/07/1990,French franc,1.0200,5.50700,0.185219
20/07/1990,Japanese yen,33.4000,148.97000,0.224206
20/07/1990,U.K. pound,0.0893,1.81530,0.162106
20/07/1990,U.S. dollar,0.4520,1.00000,0.452000
23/07/1990,Deutsche mark,0.5270,1.63670,0.321989
23/07/1990,French franc,1.0200,5.49000,0.185792
23/07/1990,Japanese yen,33.4000,148.85000,0.224387
23/07/1990,U.K. pound,0.0893,1.81880,0.162419
23/07/1990,U.S. dollar,0.4520,1.00000,0.452000
24/07/1990,Deutsche mark,0.5270,1.62420,0.324467
24/07/1990,French franc,1.0200,5.44650,0.187276
24/07/1990,Japanese yen,33.4000,148.62000,0.224734
24/07/1990,U.K. pound,0.0893,1.82420,0.162901
24/07/1990,U.S. dollar,0.4520,1.00000,0.452000
25/07/1990,Deutsche mark,0.5270,1.62400,0.324507
25/07/1990,French franc,1.0200,5.44500,0.187328
25/07/1990,Japanese yen,33.4000,149.00000,0.224161
25/07/1990,U.K. pound,0.0893,1.80880,0.161526
25/07/1990,U.S. dollar,0.4520,1.00000,0.452000
26/07/1990,Deutsche mark,0.5270,1.62370,0.324567
26/07/1990,French franc,1.0200,5.44250,0.187414
26/07/1990,Japanese yen,33.4000,150.47000,0.221971
26/07/1990,U.K. pound,0.0893,1.80850,0.161499
26/07/1990,U.S. dollar,0.4520,1.00000,0.452000
27/07/1990,Deutsche mark,0.5270,1.62220,0.324867
27/07/1990,French franc,1.0200,5.44050,0.187483
27/07/1990,Japanese yen,33.4000,150.75000,0.221559
27/07/1990,U.K. pound,0.0893,1.82280,0.162776
27/07/1990,U.S. dollar,0.4520,1.00000,0.452000
30/07/1990,Deutsche mark,0.5270,1.61250,0.326822
30/07/1990,French franc,1.0200,5.40370,0.188760
30/07/1990,Japanese yen,33.4000,148.40000,0.225067
30/07/1990,U.K. pound,0.0893,1.84350,0.164625
30/07/1990,U.S. dollar,0.4520,1.00000,0.452000
31/07/1990,Deutsche mark,0.5270,1.59600,0.330201
31/07/1990,French franc,1.0200,5.35000,0.190654
31/07/1990,Japanese yen,33.4000,146.92000,0.227335
31/07/1990,U.K. pound,0.0893,1.85270,0.165446
31/07/1990,U.S. dollar,0.4520,1.00000,0.452000
01/08/1990,Deutsche mark,0.5270,1.58970,0.331509
01/08/1990,French franc,1.0200,5.33150,0.191316
01/08/1990,Japanese yen,33.4000,146.45000,0.228064
01/08/1990,U.K. pound,0.0893,1.85750,0.165875
01/08/1990,U.S. dollar,0.4520,1.00000,0.452000
02/08/1990,Deutsche mark,0.5270,1.61470,0.326376
02/08/1990,French franc,1.0200,5.40850,0.188592
02/08/1990,Japanese yen,33.4000,150.95000,0.221265
02/08/1990,U.K. pound,0.0893,1.83350,0.163732
02/08/1990,U.S. dollar,0.4520,1.00000,0.452000
03/08/1990,Deutsche mark,0.5270,1.59370,0.330677
03/08/1990,French franc,1.0200,5.34170,0.190950
03/08/1990,Japanese yen,33.4000,149.40000,0.223561
03/08/1990,U.K. pound,0.0893,1.85680,0.165812
03/08/1990,U.S. dollar,0.4520,1.00000,0.452000
06/08/1990,Deutsche mark,0.5270,1.57620,0.334348
06/08/1990,French franc,1.0200,5.28800,0.192890
06/08/1990,Japanese yen,33.4000,149.82000,0.222934
06/08/1990,U.K. pound,0.0893,1.87220,0.167187
06/08/1990,U.S. dollar,0.4520,1.00000,0.452000
07/08/1990,Deutsche mark,0.5270,1.57620,0.334348
07/08/1990,French franc,1.0200,5.28500,0.192999
07/08/1990,Japanese yen,33.4000,149.87000,0.222860
07/08/1990,U.K. pound,0.0893,1.87980,0.167866
07/08/1990,U.S. dollar,0.4520,1.00000,0.452000
08/08/1990,Deutsche mark,0.5270,1.59270,0.330885
08/08/1990,French franc,1.0200,5.33820,0.191076
08/08/1990,Japanese yen,33.4000,150.50000,0.221927
08/08/1990,U.K. pound,0.0893,1.87300,0.167259
08/08/1990,U.S. dollar,0.4520,1.00000,0.452000
09/08/1990,Deutsche mark,0.5270,1.59270,0.330885
09/08/1990,French franc,1.0200,5.34000,0.191011
09/08/1990,Japanese yen,33.4000,149.70001,0.223113
09/08/1990,U.K. pound,0.0893,1.87250,0.167214
09/08/1990,U.S. dollar,0.4520,1.00000,0.452000
10/08/1990,Deutsche mark,0.5270,1.59720,0.329952
10/08/1990,French franc,1.0200,5.36300,0.190192
10/08/1990,Japanese yen,33.4000,150.15000,0.222444
10/08/1990,U.K. pound,0.0893,1.86850,0.166857
10/08/1990,U.S. dollar,0.4520,1.00000,0.452000
13/08/1990,Deutsche mark,0.5270,1.57650,0.334285
13/08/1990,French franc,1.0200,5.28900,0.192853
13/08/1990,Japanese yen,33.4000,150.35000,0.222148
13/08/1990,U.K. pound,0.0893,1.88570,0.168393
13/08/1990,U.S. dollar,0.4520,1.00000,0.452000
14/08/1990,Deutsche mark,0.5270,1.57620,0.334348
14/08/1990,French franc,1.0200,5.29250,0.192726
14/08/1990,Japanese yen,33.4000,149.95000,0.222741
14/08/1990,U.K. pound,0.0893,1.88550,0.168375
14/08/1990,U.S. dollar,0.4520,1.00000,0.452000
15/08/1990,Deutsche mark,0.5270,1.55970,0.337885
15/08/1990,French franc,1.0200,5.23650,0.194787
15/08/1990,Japanese yen,33.4000,147.65000,0.226211
15/08/1990,U.K. pound,0.0893,1.90320,0.169956
15/08/1990,U.S. dollar,0.4520,1.00000,0.452000
16/08/1990,Deutsche mark,0.5270,1.56420,0.336913
16/08/1990,French franc,1.0200,5.25100,0.194249
16/08/1990,Japanese yen,33.4000,147.75000,0.226058
16/08/1990,U.K. pound,0.0893,1.89530,0.169250
16/08/1990,U.S. dollar,0.4520,1.00000,0.452000
17/08/1990,Deutsche mark,0.5270,1.55270,0.339409
17/08/1990,French franc,1.0200,5.21220,0.195695
17/08/1990,Japanese yen,33.4000,147.82000,0.225950
17/08/1990,U.K. pound,0.0893,1.91180,0.170724
17/08/1990,U.S. dollar,0.4520,1.00000,0.452000
20/08/1990,Deutsche mark,0.5270,1.55770,0.338319
20/08/1990,French franc,1.0200,5.23370,0.194891
20/08/1990,Japanese yen,33.4000,146.51999,0.227955
20/08/1990,U.K. pound,0.0893,1.91860,0.171331
20/08/1990,U.S. dollar,0.4520,1.00000,0.452000
21/08/1990,Deutsche mark,0.5270,1.57000,0.335669
21/08/1990,French franc,1.0200,5.27500,0.193365
21/08/1990,Japanese yen,33.4000,146.92000,0.227335
21/08/1990,U.K. pound,0.0893,1.90980,0.170545
21/08/1990,U.S. dollar,0.4520,1.00000,0.452000
22/08/1990,Deutsche mark,0.5270,1.55720,0.338428
22/08/1990,French franc,1.0200,5.24000,0.194656
22/08/1990,Japanese yen,33.4000,146.12000,0.228579
22/08/1990,U.K. pound,0.0893,1.92100,0.171545
22/08/1990,U.S. dollar,0.4520,1.00000,0.452000
23/08/1990,Deutsche mark,0.5270,1.54300,0.341542
23/08/1990,French franc,1.0200,5.19120,0.196486
23/08/1990,Japanese yen,33.4000,145.82000,0.229050
23/08/1990,U.K. pound,0.0893,1.95650,0.174715
23/08/1990,U.S. dollar,0.4520,1.00000,0.452000
24/08/1990,Deutsche mark,0.5270,1.55520,0.338863
24/08/1990,French franc,1.0200,5.21650,0.195533
24/08/1990,Japanese yen,33.4000,146.22000,0.228423
24/08/1990,U.K. pound,0.0893,1.94430,0.173626
24/08/1990,U.S. dollar,0.4520,1.00000,0.452000
27/08/1990,Deutsche mark,0.5270,1.55110,0.339759
27/08/1990,French franc,1.0200,5.20150,0.196097
27/08/1990,Japanese yen,33.4000,144.43000,0.231254
27/08/1990,U.K. pound,0.0893,1.94480,0.173671
27/08/1990,U.S. dollar,0.4520,1.00000,0.452000
28/08/1990,Deutsche mark,0.5270,1.54870,0.340285
28/08/1990,French franc,1.0200,5.19100,0.196494
28/08/1990,Japanese yen,33.4000,143.22000,0.233208
28/08/1990,U.K. pound,0.0893,1.94880,0.174028
28/08/1990,U.S. dollar,0.4520,1.00000,0.452000
29/08/1990,Deutsche mark,0.5270,1.55520,0.338863
29/08/1990,French franc,1.0200,5.21220,0.195695
29/08/1990,Japanese yen,33.4000,144.07000,0.231832
29/08/1990,U.K. pound,0.0893,1.94650,0.173822
29/08/1990,U.S. dollar,0.4520,1.00000,0.452000
30/08/1990,Deutsche mark,0.5270,1.56950,0.335776
30/08/1990,French franc,1.0200,5.26000,0.193916
30/08/1990,Japanese yen,33.4000,144.72000,0.230790
30/08/1990,U.K. pound,0.0893,1.91850,0.171322
30/08/1990,U.S. dollar,0.4520,1.00000,0.452000
31/08/1990,Deutsche mark,0.5270,1.56220,0.337345
31/08/1990,French franc,1.0200,5.24300,0.194545
31/08/1990,Japanese yen,33.4000,143.75000,0.232348
31/08/1990,U.K. pound,0.0893,1.90050,0.169715
31/08/1990,U.S. dollar,0.4520,1.00000,0.452000
03/09/1990,Deutsche mark,0.5270,1.58300,0.332912
03/09/1990,French franc,1.0200,5.30900,0.192127
03/09/1990,Japanese yen,33.4000,143.87000,0.232154
03/09/1990,U.K. pound,0.0893,1.87320,0.167277
03/09/1990,U.S. dollar,0.4520,1.00000,0.452000
04/09/1990,Deutsche mark,0.5270,1.57670,0.334242
