Date,Currency,Currency Amount,Exchange Rate,USD Equivalent,Year,Month
1981-05-05,Deutsche mark,0.46,2.2692,0.202715,1981,May
1981-05-05,French franc,0.74,5.4112,0.136753,1981,May
1981-05-05,Japanese yen,34.0,217.9,0.156035,1981,May
1981-05-05,U.K. pound,0.071,2.112,0.149952,1981,May
1981-05-05,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-06,Deutsche mark,0.46,2.2572,0.203792,1981,May
1981-05-06,French franc,0.74,5.3665,0.137892,1981,May
1981-05-06,Japanese yen,34.0,217.0,0.156682,1981,May
1981-05-06,U.K. pound,0.071,2.118,0.150378,1981,May
1981-05-06,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-07,Deutsche mark,0.46,2.2651,0.203082,1981,May
1981-05-07,French franc,0.74,5.366,0.137905,1981,May
1981-05-07,Japanese yen,34.0,217.34,0.156437,1981,May
1981-05-07,U.K. pound,0.071,2.1112,0.149895,1981,May
1981-05-07,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-08,Deutsche mark,0.46,2.2512,0.204335,1981,May
1981-05-08,French franc,0.74,5.345,0.138447,1981,May
1981-05-08,Japanese yen,34.0,217.47,0.156343,1981,May
1981-05-08,U.K. pound,0.071,2.1155,0.150201,1981,May
1981-05-08,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-11,Deutsche mark,0.46,2.271,0.202554,1981,May
1981-05-11,French franc,0.74,5.4687,0.135316,1981,May
1981-05-11,Japanese yen,34.0,217.75,0.156142,1981,May
1981-05-11,U.K. pound,0.071,2.109,0.149739,1981,May
1981-05-11,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-12,Deutsche mark,0.46,2.2867,0.201163,1981,May
1981-05-12,French franc,0.74,5.5087,0.134333,1981,May
1981-05-12,Japanese yen,34.0,218.67,0.155485,1981,May
1981-05-12,U.K. pound,0.071,2.0943,0.148695,1981,May
1981-05-12,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-13,Deutsche mark,0.46,2.2863,0.201198,1981,May
1981-05-13,French franc,0.74,5.5087,0.134333,1981,May
1981-05-13,Japanese yen,34.0,219.32,0.155025,1981,May
1981-05-13,U.K. pound,0.071,2.0925,0.148568,1981,May
1981-05-13,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-14,Deutsche mark,0.46,2.3065,0.199436,1981,May
1981-05-14,French franc,0.74,5.5537,0.133245,1981,May
1981-05-14,Japanese yen,34.0,223.12,0.152384,1981,May
1981-05-14,U.K. pound,0.071,2.0678,0.146814,1981,May
1981-05-14,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-15,Deutsche mark,0.46,2.294,0.200523,1981,May
1981-05-15,French franc,0.74,5.5245,0.133949,1981,May
1981-05-15,Japanese yen,34.0,222.55,0.152775,1981,May
1981-05-15,U.K. pound,0.071,2.0775,0.147503,1981,May
1981-05-15,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-18,Deutsche mark,0.46,2.2903,0.200847,1981,May
1981-05-18,French franc,0.74,5.518,0.134107,1981,May
1981-05-18,Japanese yen,34.0,221.25,0.153672,1981,May
1981-05-18,U.K. pound,0.071,2.0944,0.148702,1981,May
1981-05-18,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-19,Deutsche mark,0.46,2.293,0.200611,1981,May
1981-05-19,French franc,0.74,5.5262,0.133908,1981,May
1981-05-19,Japanese yen,34.0,220.02,0.154531,1981,May
1981-05-19,U.K. pound,0.071,2.0921,0.148539,1981,May
1981-05-19,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-20,Deutsche mark,0.46,2.2895,0.200917,1981,May
1981-05-20,French franc,0.74,5.5162,0.13415,1981,May
1981-05-20,Japanese yen,34.0,220.12,0.154461,1981,May
1981-05-20,U.K. pound,0.071,2.09,0.14839,1981,May
1981-05-20,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-21,Deutsche mark,0.46,2.301,0.199913,1981,May
1981-05-21,French franc,0.74,5.545,0.133454,1981,May
1981-05-21,Japanese yen,34.0,222.05,0.153119,1981,May
1981-05-21,U.K. pound,0.071,2.0795,0.147645,1981,May
1981-05-21,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-22,Deutsche mark,0.46,2.3123,0.198936,1981,May
1981-05-22,French franc,0.74,5.5625,0.133034,1981,May
1981-05-22,Japanese yen,34.0,222.45,0.152843,1981,May
1981-05-22,U.K. pound,0.071,2.068,0.146828,1981,May
1981-05-22,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-26,Deutsche mark,0.46,2.3299,0.197433,1981,May
1981-05-26,French franc,0.74,5.5795,0.132628,1981,May
1981-05-26,Japanese yen,34.0,223.77,0.151942,1981,May
1981-05-26,U.K. pound,0.071,2.0694,0.146927,1981,May
1981-05-26,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-27,Deutsche mark,0.46,2.344,0.196246,1981,May
1981-05-27,French franc,0.74,5.5575,0.133153,1981,May
1981-05-27,Japanese yen,34.0,224.7,0.151313,1981,May
1981-05-27,U.K. pound,0.071,2.0638,0.14653,1981,May
1981-05-27,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-28,Deutsche mark,0.46,2.3357,0.196943,1981,May
1981-05-28,French franc,0.74,5.5325,0.133755,1981,May
1981-05-28,Japanese yen,34.0,224.82,0.151232,1981,May
1981-05-28,U.K. pound,0.071,2.0605,0.146296,1981,May
1981-05-28,U.S. dollar,0.54,1.0,0.54,1981,May
1981-05-29,Deutsche mark,0.46,2.326,0.197764,1981,May
1981-05-29,French franc,0.74,5.5375,0.133634,1981,May
1981-05-29,Japanese yen,34.0,223.95,0.15182,1981,May
1981-05-29,U.K. pound,0.071,2.0695,0.146935,1981,May
1981-05-29,U.S. dollar,0.54,1.0,0.54,1981,May
1981-06-01,Deutsche mark,0.46,2.3267,0.197705,1981,June
1981-06-01,French franc,0.74,5.54,0.133574,1981,June
1981-06-01,Japanese yen,34.0,221.57,0.15345,1981,June
1981-06-01,U.K. pound,0.071,2.0635,0.146509,1981,June
1981-06-01,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-02,Deutsche mark,0.46,2.3632,0.194651,1981,June
1981-06-02,French franc,0.74,5.6212,0.131644,1981,June
1981-06-02,Japanese yen,34.0,224.02,0.151772,1981,June
1981-06-02,U.K. pound,0.071,2.0407,0.14489,1981,June
1981-06-02,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-03,Deutsche mark,0.46,2.362,0.19475,1981,June
1981-06-03,French franc,0.74,5.6,0.132143,1981,June
1981-06-03,Japanese yen,34.0,223.72,0.151976,1981,June
1981-06-03,U.K. pound,0.071,2.0165,0.143172,1981,June
1981-06-03,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-04,Deutsche mark,0.46,2.39,0.192469,1981,June
1981-06-04,French franc,0.74,5.6465,0.131055,1981,June
1981-06-04,Japanese yen,34.0,225.67,0.150662,1981,June
1981-06-04,U.K. pound,0.071,1.953,0.138663,1981,June
1981-06-04,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-05,Deutsche mark,0.46,2.4295,0.189339,1981,June
1981-06-05,French franc,0.74,5.7425,0.128864,1981,June
1981-06-05,Japanese yen,34.0,228.17,0.149012,1981,June
1981-06-05,U.K. pound,0.071,1.9265,0.136782,1981,June
1981-06-05,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-08,Deutsche mark,0.46,2.4217,0.189949,1981,June
1981-06-08,French franc,0.74,5.711,0.129575,1981,June
1981-06-08,Japanese yen,34.0,227.55,0.149418,1981,June
1981-06-08,U.K. pound,0.071,1.934,0.137314,1981,June
1981-06-08,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-09,Deutsche mark,0.46,2.38,0.193277,1981,June
1981-06-09,French franc,0.74,5.6525,0.130916,1981,June
1981-06-09,Japanese yen,34.0,227.17,0.149668,1981,June
1981-06-09,U.K. pound,0.071,1.953,0.138663,1981,June
1981-06-09,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-10,Deutsche mark,0.46,2.369,0.194175,1981,June
1981-06-10,French franc,0.74,5.6387,0.131236,1981,June
1981-06-10,Japanese yen,34.0,226.92,0.149833,1981,June
1981-06-10,U.K. pound,0.071,1.9655,0.139551,1981,June
1981-06-10,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-11,Deutsche mark,0.46,2.398,0.191827,1981,June
1981-06-11,French franc,0.74,5.6945,0.12995,1981,June
1981-06-11,Japanese yen,34.0,226.2,0.150309,1981,June
1981-06-11,U.K. pound,0.071,1.9467,0.138216,1981,June
1981-06-11,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-12,Deutsche mark,0.46,2.398,0.191827,1981,June
1981-06-12,French franc,0.74,5.703,0.129756,1981,June
1981-06-12,Japanese yen,34.0,224.85,0.151212,1981,June
1981-06-12,U.K. pound,0.071,1.9505,0.138486,1981,June
1981-06-12,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-15,Deutsche mark,0.46,2.3651,0.194495,1981,June
1981-06-15,French franc,0.74,5.655,0.130858,1981,June
1981-06-15,Japanese yen,34.0,221.17,0.153728,1981,June
1981-06-15,U.K. pound,0.071,1.982,0.140722,1981,June
1981-06-15,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-16,Deutsche mark,0.46,2.341,0.196497,1981,June
1981-06-16,French franc,0.74,5.582,0.132569,1981,June
1981-06-16,Japanese yen,34.0,220.02,0.154531,1981,June
1981-06-16,U.K. pound,0.071,2.0075,0.142533,1981,June
1981-06-16,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-17,Deutsche mark,0.46,2.3415,0.196455,1981,June
1981-06-17,French franc,0.74,5.563,0.133022,1981,June
1981-06-17,Japanese yen,34.0,220.52,0.154181,1981,June
1981-06-17,U.K. pound,0.071,2.0005,0.142036,1981,June
1981-06-17,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-18,Deutsche mark,0.46,2.362,0.19475,1981,June
1981-06-18,French franc,0.74,5.623,0.131602,1981,June
1981-06-18,Japanese yen,34.0,221.82,0.153277,1981,June
1981-06-18,U.K. pound,0.071,1.9833,0.140814,1981,June
1981-06-18,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-19,Deutsche mark,0.46,2.3865,0.192751,1981,June
1981-06-19,French franc,0.74,5.7075,0.129654,1981,June
1981-06-19,Japanese yen,34.0,223.75,0.151955,1981,June
1981-06-19,U.K. pound,0.071,1.967,0.139657,1981,June
1981-06-19,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-22,Deutsche mark,0.46,2.367,0.194339,1981,June
1981-06-22,French franc,0.74,5.6685,0.130546,1981,June
1981-06-22,Japanese yen,34.0,222.52,0.152795,1981,June
1981-06-22,U.K. pound,0.071,1.985,0.140935,1981,June
1981-06-22,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-23,Deutsche mark,0.46,2.3533,0.19547,1981,June
1981-06-23,French franc,0.74,5.6562,0.13083,1981,June
1981-06-23,Japanese yen,34.0,221.92,0.153208,1981,June
1981-06-23,U.K. pound,0.071,2.0025,0.142178,1981,June
1981-06-23,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-24,Deutsche mark,0.46,2.3681,0.194249,1981,June
1981-06-24,French franc,0.74,5.6987,0.129854,1981,June
1981-06-24,Japanese yen,34.0,222.65,0.152706,1981,June
1981-06-24,U.K. pound,0.071,1.9862,0.14102,1981,June
1981-06-24,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-25,Deutsche mark,0.46,2.3774,0.193489,1981,June
1981-06-25,French franc,0.74,5.6895,0.130064,1981,June
1981-06-25,Japanese yen,34.0,224.85,0.151212,1981,June
1981-06-25,U.K. pound,0.071,1.9675,0.139693,1981,June
1981-06-25,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-26,Deutsche mark,0.46,2.3985,0.191787,1981,June
1981-06-26,French franc,0.74,5.7325,0.129089,1981,June
1981-06-26,Japanese yen,34.0,225.35,0.150876,1981,June
1981-06-26,U.K. pound,0.071,1.9413,0.137832,1981,June
1981-06-26,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-29,Deutsche mark,0.46,2.3792,0.193342,1981,June
1981-06-29,French franc,0.74,5.69,0.130053,1981,June
1981-06-29,Japanese yen,34.0,224.95,0.151145,1981,June
1981-06-29,U.K. pound,0.071,1.953,0.138663,1981,June
1981-06-29,U.S. dollar,0.54,1.0,0.54,1981,June
1981-06-30,Deutsche mark,0.46,2.391,0.192388,1981,June
1981-06-30,French franc,0.74,5.7042,0.129729,1981,June
1981-06-30,Japanese yen,34.0,225.85,0.150542,1981,June
1981-06-30,U.K. pound,0.071,1.9428,0.137939,1981,June
1981-06-30,U.S. dollar,0.54,1.0,0.54,1981,June
1981-07-01,Deutsche mark,0.46,2.408,0.19103,1981,July
1981-07-01,French franc,0.74,5.7437,0.128837,1981,July
1981-07-01,Japanese yen,34.0,227.87,0.149208,1981,July
1981-07-01,U.K. pound,0.071,1.9095,0.135575,1981,July
1981-07-01,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-02,Deutsche mark,0.46,2.4145,0.190516,1981,July
1981-07-02,French franc,0.74,5.7455,0.128796,1981,July
1981-07-02,Japanese yen,34.0,227.32,0.149569,1981,July
1981-07-02,U.K. pound,0.071,1.8823,0.133643,1981,July
1981-07-02,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-03,Deutsche mark,0.46,2.4105,0.190832,1981,July
1981-07-03,French franc,0.74,5.7275,0.129201,1981,July
1981-07-03,Japanese yen,34.0,227.92,0.149175,1981,July
1981-07-03,U.K. pound,0.071,1.894,0.134474,1981,July
1981-07-03,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-06,Deutsche mark,0.46,2.4485,0.18787,1981,July
1981-07-06,French franc,0.74,5.7925,0.127751,1981,July
1981-07-06,Japanese yen,34.0,230.0,0.147826,1981,July
1981-07-06,U.K. pound,0.071,1.8815,0.133587,1981,July
1981-07-06,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-07,Deutsche mark,0.46,2.4445,0.188178,1981,July
1981-07-07,French franc,0.74,5.792,0.127762,1981,July
1981-07-07,Japanese yen,34.0,228.9,0.148536,1981,July
1981-07-07,U.K. pound,0.071,1.9125,0.135788,1981,July
1981-07-07,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-08,Deutsche mark,0.46,2.464,0.186688,1981,July
1981-07-08,French franc,0.74,5.8125,0.127312,1981,July
1981-07-08,Japanese yen,34.0,229.07,0.148426,1981,July
1981-07-08,U.K. pound,0.071,1.8905,0.134226,1981,July
1981-07-08,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-09,Deutsche mark,0.46,2.4622,0.186825,1981,July
1981-07-09,French franc,0.74,5.865,0.126172,1981,July
1981-07-09,Japanese yen,34.0,228.42,0.148849,1981,July
1981-07-09,U.K. pound,0.071,1.884,0.133764,1981,July
1981-07-09,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-10,Deutsche mark,0.46,2.4446,0.18817,1981,July
1981-07-10,French franc,0.74,5.856,0.126366,1981,July
1981-07-10,Japanese yen,34.0,228.95,0.148504,1981,July
1981-07-10,U.K. pound,0.071,1.8925,0.134368,1981,July
1981-07-10,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-13,Deutsche mark,0.46,2.4245,0.18973,1981,July
1981-07-13,French franc,0.74,5.7855,0.127906,1981,July
1981-07-13,Japanese yen,34.0,227.95,0.149156,1981,July
1981-07-13,U.K. pound,0.071,1.898,0.134758,1981,July
1981-07-13,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-14,Deutsche mark,0.46,2.4497,0.187778,1981,July
1981-07-14,French franc,0.74,5.8185,0.127181,1981,July
1981-07-14,Japanese yen,34.0,230.71,0.147371,1981,July
1981-07-14,U.K. pound,0.071,1.8586,0.131961,1981,July
1981-07-14,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-15,Deutsche mark,0.46,2.4273,0.189511,1981,July
1981-07-15,French franc,0.74,5.7675,0.128305,1981,July
1981-07-15,Japanese yen,34.0,231.08,0.147135,1981,July
1981-07-15,U.K. pound,0.071,1.8785,0.133374,1981,July
1981-07-15,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-16,Deutsche mark,0.46,2.4128,0.19065,1981,July
1981-07-16,French franc,0.74,5.732,0.1291,1981,July
1981-07-16,Japanese yen,34.0,230.9,0.14725,1981,July
1981-07-16,U.K. pound,0.071,1.8804,0.133508,1981,July
1981-07-16,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-17,Deutsche mark,0.46,2.4256,0.189644,1981,July
1981-07-17,French franc,0.74,5.756,0.128562,1981,July
1981-07-17,Japanese yen,34.0,231.72,0.146729,1981,July
1981-07-17,U.K. pound,0.071,1.876,0.133196,1981,July
1981-07-17,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-20,Deutsche mark,0.46,2.4455,0.188101,1981,July
1981-07-20,French franc,0.74,5.8015,0.127553,1981,July
1981-07-20,Japanese yen,34.0,232.97,0.145942,1981,July
1981-07-20,U.K. pound,0.071,1.874,0.133054,1981,July
1981-07-20,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-21,Deutsche mark,0.46,2.458,0.187144,1981,July
1981-07-21,French franc,0.74,5.8287,0.126958,1981,July
1981-07-21,Japanese yen,34.0,234.75,0.144835,1981,July
1981-07-21,U.K. pound,0.071,1.8508,0.131407,1981,July
1981-07-21,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-22,Deutsche mark,0.46,2.4465,0.188024,1981,July
1981-07-22,French franc,0.74,5.8275,0.126984,1981,July
1981-07-22,Japanese yen,34.0,234.37,0.14507,1981,July
1981-07-22,U.K. pound,0.071,1.8545,0.13167,1981,July
1981-07-22,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-23,Deutsche mark,0.46,2.4413,0.188424,1981,July
1981-07-23,French franc,0.74,5.815,0.127257,1981,July
1981-07-23,Japanese yen,34.0,234.0,0.145299,1981,July
1981-07-23,U.K. pound,0.071,1.8585,0.131954,1981,July
1981-07-23,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-24,Deutsche mark,0.46,2.4416,0.188401,1981,July
1981-07-24,French franc,0.74,5.812,0.127323,1981,July
1981-07-24,Japanese yen,34.0,234.85,0.144773,1981,July
1981-07-24,U.K. pound,0.071,1.8525,0.131528,1981,July
1981-07-24,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-27,Deutsche mark,0.46,2.4253,0.189667,1981,July
1981-07-27,French franc,0.74,5.7737,0.128167,1981,July
1981-07-27,Japanese yen,34.0,234.8,0.144804,1981,July
1981-07-27,U.K. pound,0.071,1.874,0.133054,1981,July
1981-07-27,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-28,Deutsche mark,0.46,2.4432,0.188278,1981,July
1981-07-28,French franc,0.74,5.817,0.127213,1981,July
1981-07-28,Japanese yen,34.0,236.7,0.143642,1981,July
1981-07-28,U.K. pound,0.071,1.858,0.131918,1981,July
1981-07-28,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-29,Deutsche mark,0.46,2.4573,0.187197,1981,July
1981-07-29,French franc,0.74,5.826,0.127017,1981,July
1981-07-29,Japanese yen,34.0,237.8,0.142977,1981,July
1981-07-29,U.K. pound,0.071,1.8585,0.131954,1981,July
1981-07-29,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-30,Deutsche mark,0.46,2.467,0.186461,1981,July
1981-07-30,French franc,0.74,5.8545,0.126398,1981,July
1981-07-30,Japanese yen,34.0,239.57,0.141921,1981,July
1981-07-30,U.K. pound,0.071,1.8485,0.131244,1981,July
1981-07-30,U.S. dollar,0.54,1.0,0.54,1981,July
1981-07-31,Deutsche mark,0.46,2.4645,0.18665,1981,July
1981-07-31,French franc,0.74,5.8375,0.126767,1981,July
1981-07-31,Japanese yen,34.0,239.37,0.14204,1981,July
1981-07-31,U.K. pound,0.071,1.856,0.131776,1981,July
1981-07-31,U.S. dollar,0.54,1.0,0.54,1981,July
1981-08-03,Deutsche mark,0.46,2.503,0.183779,1981,August
1981-08-03,French franc,0.74,5.933,0.124726,1981,August
1981-08-03,Japanese yen,34.0,245.32,0.138594,1981,August
1981-08-03,U.K. pound,0.071,1.8205,0.129256,1981,August
1981-08-03,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-04,Deutsche mark,0.46,2.511,0.183194,1981,August
1981-08-04,French franc,0.74,5.9795,0.123756,1981,August
1981-08-04,Japanese yen,34.0,244.55,0.139031,1981,August
1981-08-04,U.K. pound,0.071,1.8115,0.128617,1981,August
1981-08-04,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-05,Deutsche mark,0.46,2.5055,0.183596,1981,August
1981-08-05,French franc,0.74,5.974,0.12387,1981,August
1981-08-05,Japanese yen,34.0,241.0,0.141079,1981,August
1981-08-05,U.K. pound,0.071,1.8093,0.12846,1981,August
1981-08-05,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-06,Deutsche mark,0.46,2.511,0.183194,1981,August
1981-08-06,French franc,0.74,5.989,0.12356,1981,August
1981-08-06,Japanese yen,34.0,239.42,0.14201,1981,August
1981-08-06,U.K. pound,0.071,1.8053,0.128176,1981,August
1981-08-06,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-07,Deutsche mark,0.46,2.5365,0.181352,1981,August
1981-08-07,French franc,0.74,6.0625,0.122062,1981,August
1981-08-07,Japanese yen,34.0,237.55,0.143128,1981,August
1981-08-07,U.K. pound,0.071,1.7895,0.127055,1981,August
1981-08-07,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-10,Deutsche mark,0.46,2.572,0.178849,1981,August
1981-08-10,French franc,0.74,6.18,0.119741,1981,August
1981-08-10,Japanese yen,34.0,238.27,0.142695,1981,August
1981-08-10,U.K. pound,0.071,1.7595,0.124925,1981,August
1981-08-10,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-11,Deutsche mark,0.46,2.566,0.179267,1981,August
1981-08-11,French franc,0.74,6.1612,0.120106,1981,August
1981-08-11,Japanese yen,34.0,236.62,0.14369,1981,August
1981-08-11,U.K. pound,0.071,1.7707,0.12572,1981,August
1981-08-11,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-12,Deutsche mark,0.46,2.5435,0.180853,1981,August
1981-08-12,French franc,0.74,6.11,0.121113,1981,August
1981-08-12,Japanese yen,34.0,232.72,0.146098,1981,August
1981-08-12,U.K. pound,0.071,1.7885,0.126984,1981,August
1981-08-12,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-13,Deutsche mark,0.46,2.5177,0.182706,1981,August
1981-08-13,French franc,0.74,6.0275,0.122771,1981,August
1981-08-13,Japanese yen,34.0,232.25,0.146394,1981,August
1981-08-13,U.K. pound,0.071,1.8025,0.127978,1981,August
1981-08-13,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-14,Deutsche mark,0.46,2.517,0.182757,1981,August
1981-08-14,French franc,0.74,6.03,0.12272,1981,August
1981-08-14,Japanese yen,34.0,231.95,0.146583,1981,August
1981-08-14,U.K. pound,0.071,1.8065,0.128262,1981,August
1981-08-14,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-17,Deutsche mark,0.46,2.528,0.181962,1981,August
1981-08-17,French franc,0.74,6.0382,0.122553,1981,August
1981-08-17,Japanese yen,34.0,233.05,0.145891,1981,August
1981-08-17,U.K. pound,0.071,1.8039,0.128077,1981,August
1981-08-17,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-18,Deutsche mark,0.46,2.4695,0.186273,1981,August
1981-08-18,French franc,0.74,5.885,0.125743,1981,August
1981-08-18,Japanese yen,34.0,228.5,0.148796,1981,August
1981-08-18,U.K. pound,0.071,1.8475,0.131173,1981,August
1981-08-18,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-19,Deutsche mark,0.46,2.4912,0.18465,1981,August
1981-08-19,French franc,0.74,5.935,0.124684,1981,August
1981-08-19,Japanese yen,34.0,230.57,0.147461,1981,August
1981-08-19,U.K. pound,0.071,1.8365,0.130392,1981,August
1981-08-19,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-20,Deutsche mark,0.46,2.4807,0.185432,1981,August
1981-08-20,French franc,0.74,5.92,0.125,1981,August
1981-08-20,Japanese yen,34.0,229.5,0.148148,1981,August
1981-08-20,U.K. pound,0.071,1.853,0.131563,1981,August
1981-08-20,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-21,Deutsche mark,0.46,2.4635,0.186726,1981,August
1981-08-21,French franc,0.74,5.9025,0.125371,1981,August
1981-08-21,Japanese yen,34.0,228.35,0.148894,1981,August
1981-08-21,U.K. pound,0.071,1.866,0.132486,1981,August
1981-08-21,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-24,Deutsche mark,0.46,2.45,0.187755,1981,August
1981-08-24,French franc,0.74,5.859,0.126301,1981,August
1981-08-24,Japanese yen,34.0,227.07,0.149734,1981,August
1981-08-24,U.K. pound,0.071,1.874,0.133054,1981,August
1981-08-24,U.S. dollar,0.54,1.0,0.54,1981,August
1981-08-25,Deutsche mark,0.46,2.503,0.183779,1981,August
1981-08-25,French franc,0.74,5.9975,0.123385,1981,August
1981-08-25,Japanese yen,34.0,230.1,0.147762,1981,August
1981-08-25,U.K. pound,0.071,1.8289,0.129852,1981,August
